epoch,learning_rate,train_loss,train_accuracy,train_macro_f1,train_eval_loss,train_eval_accuracy,train_eval_macro_f1,validation_loss,validation_accuracy,validation_macro_f1,elapsed_seconds,peak_gpu_memory_mb
1,0.0005,1.7490716009396412,0.5292790719086641,0.35599829450838066,3.046207588597348,0.2657894736842105,0.25581935838015896,2.41996122758911,0.4174953959484346,0.2885730969384298,828.7666937000031,1301.12255859375
2,0.0005,1.0285606332196682,0.7014317282018231,0.5882071278039561,2.5146780867325633,0.4026315789473684,0.40040842601682175,2.036707187752697,0.5349907918968693,0.42683985312885026,556.5169428999943,1301.12255859375
3,0.0005,0.7767751550665658,0.7684605469109659,0.6873275757415503,2.7599754860526637,0.42894736842105263,0.40378829741262373,1.9552109012726702,0.556537753222836,0.43110684385958586,590.596466700008,1301.12255859375
