epoch,learning_rate,train_loss,train_accuracy,train_macro_f1,train_eval_loss,train_eval_accuracy,train_eval_macro_f1,validation_loss,validation_accuracy,validation_macro_f1,elapsed_seconds,peak_gpu_memory_mb
1,0.001,1.3874525272125104,0.612650768805819,0.4852592763428216,3.198206537648251,0.3394736842105263,0.3288417988356569,2.6668706955391617,0.45469613259668507,0.3524638963977378,385.07446999999956,1301.12255859375
2,0.001,0.6892841570000438,0.793112973022742,0.7265030557258115,2.096994894429257,0.5302631578947369,0.5257980238983377,1.7486696955468335,0.6228360957642726,0.5250215298742534,563.416524100001,1301.12255859375
3,0.001,0.4998261785816723,0.8451339655648651,0.7936860994411674,2.359961617620368,0.4881578947368421,0.4682335564647568,1.683362060971901,0.611049723756906,0.4875682304591366,518.7692188000001,1301.12255859375
