epoch,learning_rate,train_loss,train_accuracy,train_macro_f1,train_eval_loss,train_eval_accuracy,train_eval_macro_f1,validation_loss,validation_accuracy,validation_macro_f1,elapsed_seconds,peak_gpu_memory_mb
1,0.0001,0.28631803120329774,0.9277690820366449,0.9090307357403674,0.1784590526631004,0.95,0.9465329315232044,0.09512365274062692,0.9688766114180479,0.9556778876019548,276.65630260000034,1461.9462890625
2,0.0001,0.04125611813739457,0.9870868244176411,0.9819107619179569,0.1481956516441546,0.9473684210526315,0.9438066703859675,0.08269336280682249,0.9731123388581953,0.9563171822287605,266.5572697000025,1461.9462890625
3,0.0001,0.02855416085820924,0.9909538716508609,0.988291550181828,0.04726243097531168,0.9868421052631579,0.98671462274935,0.04559024218229738,0.9850828729281768,0.9788877719145307,290.07526379999763,1461.9462890625
