epoch,learning_rate,train_loss,train_accuracy,train_macro_f1,train_eval_loss,train_eval_accuracy,train_eval_macro_f1,validation_loss,validation_accuracy,validation_macro_f1,elapsed_seconds,peak_gpu_memory_mb
1,0.0001,0.2344735766267175,0.9362857932050456,0.9168901674974159,0.17170044920946423,0.9513157894736842,0.9470125464330603,0.10714628100395203,0.9664825046040516,0.9416747420963653,304.21721850000176,574.19921875
2,0.0001,0.06097347664219516,0.9803194917595065,0.9730151953082352,0.06796507049155863,0.9776315789473684,0.9776493313446738,0.07285246023253072,0.9734806629834254,0.965727222779423,397.0216405999963,574.19921875
3,0.0001,0.04774221471156597,0.9851072645244453,0.9796375915386956,0.10955769702007896,0.968421052631579,0.9689791328008337,0.10990840385309515,0.9668508287292817,0.9584263753826565,390.6093364999979,574.19921875
